wikiurl,name,todestag,todesmonat,kurzbeschreibung,geburtsjahr
https://de.wikipedia.org/wiki/Patrick_Vincent_Ahern,19,März,US-amerikanischer Geistlicher und Weihbischof,1919
https://de.wikipedia.org/wiki/Knut_(Eisbär),Knut,19,März,deutscher Eisbär,2006
https://de.wikipedia.org/wiki/Gustav_Lantschner,19,März,österreichisch-deutscher Skirennläufer und Kameramann,1910
https://de.wikipedia.org/wiki/Kurt_Hauenstein,20,März,österreichischer Musiker,1949
https://de.wikipedia.org/wiki/Nikolai_Jefimowitsch_Andrianow,21,März,sowjetischer Kunstturner,1952
https://de.wikipedia.org/wiki/José_Argüelles,23,März,mexikanisch-US-amerikanischer Maler und Schriftsteller,1939
https://de.wikipedia.org/wiki/Elizabeth_Taylor,23,März,US-amerikanisch-britische Filmschauspielerin,1932
https://de.wikipedia.org/wiki/Aldo_Donati,25,März,italienischer Fußballspieler,1910
https://de.wikipedia.org/wiki/Hans-Jürgen_Ambrosius,29,März,deutscher Gewerkschaftsfunktionär,1940
https://de.wikipedia.org/wiki/Kurt_Weidemann,30,März,deutscher Grafikdesigner und Typograf,1922
https://de.wikipedia.org/wiki/John_Adler,John H. Adler,4,April,US-amerikanischer Politiker,1959
https://de.wikipedia.org/wiki/Witta_Pohl,4,April,deutsche Schauspielerin,1937
https://de.wikipedia.org/wiki/Bronisław_Kazimierz_Przybylski,4,April,polnischer Komponist und Musikpädagoge,1941
https://de.wikipedia.org/wiki/Baruch_Samuel_Blumberg,5,April,US-amerikanischer Mediziner,1925
https://de.wikipedia.org/wiki/Eva_Afuhs,8,April,österreichische Künstlerin,1954
https://de.wikipedia.org/wiki/Sidney_Lumet,9,April,US-amerikanischer Filmregisseur,1924
https://de.wikipedia.org/wiki/La_Esterella,11,April,flämische Sängerin,1919
https://de.wikipedia.org/wiki/Graciela_Naranjo,11,April,venezolanische Sängerin und Schauspielerin,1916
https://de.wikipedia.org/wiki/William_Lipscomb,14,April,US-amerikanischer Chemiker,1919
https://de.wikipedia.org/wiki/Grete_Waitz,19,April,norwegische Leichtathletin,1953
https://de.wikipedia.org/wiki/Antonio_Tauriello,20,April,"argentinischer Komponist, Dirigent und Pianist",1931
https://de.wikipedia.org/wiki/Harold_Garfinkel,21,April,US-amerikanischer Soziologe,1917
https://de.wikipedia.org/wiki/Siegfried_Voß,22,April,deutscher Schauspieler,1940
https://de.wikipedia.org/wiki/Marie-France_Pisier,24,April,französische Schauspielerin,1944
https://de.wikipedia.org/wiki/Willem_Albert_Wagenaar,27,April,niederländischer Rechtspsychologe,1941
https://de.wikipedia.org/wiki/Ernesto_Sabato,30,April,argentinischer Schriftsteller,1911
https://de.wikipedia.org/wiki/Claude_Bobrowski,1,Mai,französischer Autorennfahrer,1931
https://de.wikipedia.org/wiki/Gene_Gossage,1,Mai,US-amerikanischer American-Football-Spieler,1935
https://de.wikipedia.org/wiki/Osama_bin_Laden,2,Mai,Terrorist,1957
https://de.wikipedia.org/wiki/Arthur_Laurents,5,Mai,US-amerikanischer Autor,1918
https://de.wikipedia.org/wiki/Severiano_Ballesteros,7,Mai,spanischer Profigolfer,1957
https://de.wikipedia.org/wiki/Willard_Boyle,7,Mai,kanadischer Physiker und Nobelpreisträger,1924
https://de.wikipedia.org/wiki/Gunter_Sachs,7,Mai,"deutsch-schweizerischer Fotograf, Kunstsammler und Playboy",1932
https://de.wikipedia.org/wiki/Bernard_Greenhouse,13,Mai,US-amerikanischer Cellist und Musikpädagoge,1916
https://de.wikipedia.org/wiki/Garret_FitzGerald,19,Mai,irischer Politiker,1926
https://de.wikipedia.org/wiki/Randy_Savage,Randall Mario Poffo,20,Mai,"bekannt als „Macho Man“ Randy Savage, US-amerikanischer Wrestler",1952
https://de.wikipedia.org/wiki/Fritz_Schediwy,23,Mai,deutscher Schauspieler,1943
https://de.wikipedia.org/wiki/Leonora_Carrington,25,Mai,britisch-mexikanische Malerin und Schriftstellerin,1917
https://de.wikipedia.org/wiki/Gil_Scott-Heron,27,Mai,US-amerikanischer Musiker und Dichter,1949
https://de.wikipedia.org/wiki/Alys_Robi,28,Mai,kanadische Sängerin,1923
https://de.wikipedia.org/wiki/Luigi_Valenzano,28,Mai,italienischer Autorennfahrer,1920
https://de.wikipedia.org/wiki/Biagio_Agnes,30,Mai,italienischer Journalist,1928
https://de.wikipedia.org/wiki/Hans_Keilson,31,Mai,"deutsch-niederländischer Arzt, Psychoanalytiker und Schriftsteller",1909
https://de.wikipedia.org/wiki/Andy_Robustelli,31,Mai,US-amerikanischer American-Football-Spieler,1925
https://de.wikipedia.org/wiki/Klaus_Dieter_Seybold,31,Mai,deutscher evangelischer Pfarrer und Alttestamentler,1936
https://de.wikipedia.org/wiki/Erika_Streit,2,Juni,"Schweizer Malerin, Grafikerin und Zeichnerin",1910
https://de.wikipedia.org/wiki/James_Arness,3,Juni,US-amerikanischer Schauspieler,1923
https://de.wikipedia.org/wiki/John_Henry_Johnson,3,Juni,US-amerikanischer American-Football-Spieler,1929
https://de.wikipedia.org/wiki/Jack_Kevorkian,3,Juni,US-amerikanischer Mediziner,1928
https://de.wikipedia.org/wiki/José_Rosinski,3,Juni,französischer Autorennfahrer und Journalist,1936
https://de.wikipedia.org/wiki/Dimi_Mint_Abba,4,Juni,mauretanische Musikerin,1958
https://de.wikipedia.org/wiki/Curth_Flatow,4,Juni,deutscher Bühnen- und Drehbuchautor,1920
https://de.wikipedia.org/wiki/Jorge_Semprún,7,Juni,spanischer Schriftsteller,1923
https://de.wikipedia.org/wiki/Bernhard_Heisig,10,Juni,deutscher Maler,1925
https://de.wikipedia.org/wiki/René_Audet,12,Juni,kanadischer Bischof,1920
https://de.wikipedia.org/wiki/John_Hospers,12,Juni,US-amerikanischer Philosophieprofessor,1918
https://de.wikipedia.org/wiki/Milivoj_Ašner,14,Juni,kroatischer Polizeichef in Požega,1913
https://de.wikipedia.org/wiki/Peter_Schamoni,14,Juni,deutscher Filmregisseur und -produzent,1934
https://de.wikipedia.org/wiki/Jelena_Georgijewna_Bonner,Jelena Bonner,18,Juni,russische Politikerin und Dissidentin,1923
https://de.wikipedia.org/wiki/Clarence_Clemons,18,Juni,US-amerikanischer Musiker,1942
https://de.wikipedia.org/wiki/Peter_Falk,23,Juni,US-amerikanischer Schauspieler,1927
https://de.wikipedia.org/wiki/Christiane_Desroches-Noblecourt,23,Juni,französische Ägyptologin,1913
https://de.wikipedia.org/wiki/Friedrich_Adrario,25,Juni,österreichischer Offizier der Wehrmacht und des österreichischen Bundesheeres,1913
https://de.wikipedia.org/wiki/Emil_Petrovics,30,Juni,ungarischer Komponist,1930
https://de.wikipedia.org/wiki/Georg_Sterzinsky,30,Juni,deutscher Erzbischof und Kardinal,1936
https://de.wikipedia.org/wiki/Otto_von_Habsburg,4,Juli,deutsch-österreichischer Politiker,1912
https://de.wikipedia.org/wiki/Mika_Myllylä,5,Juli,finnischer Skilangläufer,1969
https://de.wikipedia.org/wiki/Cy_Twombly,5,Juli,US-amerikanischer Maler und Objektkünstler,1928
https://de.wikipedia.org/wiki/Betty_Ford,8,Juli,US-amerikanische Präsidentengattin,1918
https://de.wikipedia.org/wiki/Gordon_Krunnfusz,8,Juli,US-amerikanischer Komponist und Musikpädagoge,1931
https://de.wikipedia.org/wiki/Pierrette_Alarie,10,Juli,kanadische Sängerin und Gesangspädagogin,1921
https://de.wikipedia.org/wiki/Hans-Georg_Arlt,11,Juli,deutscher Violinist,1927
https://de.wikipedia.org/wiki/Heinz_Reincke,13,Juli,deutscher Schauspieler und Synchronsprecher,1925
https://de.wikipedia.org/wiki/Leo_Kirch,14,Juli,deutscher Medienunternehmer,1926
https://de.wikipedia.org/wiki/Friedrich_Wilhelm_Schnitzler,15,Juli,"deutscher Landwirt, Politiker, Manager und Unternehmer",1928
https://de.wikipedia.org/wiki/Juan_Arza,Juan Arza Íñigo,17,Juli,spanischer Fußballspieler und -Trainer,1923
https://de.wikipedia.org/wiki/Lucian_Freud,20,Juli,britischer Maler,1922
https://de.wikipedia.org/wiki/Tore_Eikeland,22,Juli,norwegischer Politiker,1990
https://de.wikipedia.org/wiki/Amy_Winehouse,23,Juli,britische Sängerin,1983
https://de.wikipedia.org/wiki/Michael_Cacoyannis,25,Juli,griechischer Filmregisseur,1922
https://de.wikipedia.org/wiki/Ágota_Kristóf,27,Juli,ungarisch-schweizerische Schriftstellerin,1935
https://de.wikipedia.org/wiki/Bernd_Clüver,28,Juli,deutscher Schlagersänger,1948
https://de.wikipedia.org/wiki/Nella_Martinetti,29,Juli,schweizerische Sängerin,1946
https://de.wikipedia.org/wiki/Baruj_Benacerraf,2,August,US-amerikanischer Mediziner und Nobelpreisträger,1920
https://de.wikipedia.org/wiki/Louise_Behrend,3,August,US-amerikanische Geigerin und Musikpädagogin,1916
https://de.wikipedia.org/wiki/Hans_Barth_(Wissenschaftsautor),Hans Barth,4,August,deutscher Publizist und Wissenschaftsautor,1934
https://de.wikipedia.org/wiki/Dietmar_Sauermann,9,August,deutscher Volkskundler,1937
https://de.wikipedia.org/wiki/Werner_W._Wallroth,9,August,deutscher Filmregisseur,1930
https://de.wikipedia.org/wiki/Bob_Zimny,11,August,US-amerikanischer Footballspieler,1921
https://de.wikipedia.org/wiki/Friedrich_Schoenfelder,14,August,deutscher Schauspieler,1916
https://de.wikipedia.org/wiki/Verena_Wiet,16,August,deutsche Synchronsprecherin und Schauspielerin,1925
https://de.wikipedia.org/wiki/Ronny_(Schlagersänger),Ronny,18,August,"deutscher Schlagersänger, Komponist und Produzent",1930
https://de.wikipedia.org/wiki/Raúl_Ruiz,19,August,chilenisch-französischer Filmregisseur,1941
https://de.wikipedia.org/wiki/Loriot,22,August,"(Vicco_von Bülow), deutscher Humorist, Zeichner, Autor und Schauspieler",1923
https://de.wikipedia.org/wiki/Ashford_&_Simpson,Nickolas Ashford,22,August,US-amerikanischer Songwriter und Produzent,1942
https://de.wikipedia.org/wiki/Josy_Doyon-Hofstetter,24,August,Schweizer Bäuerin und Schriftstellerin,1932
https://de.wikipedia.org/wiki/Rosel_Zech,31,August,deutsche Schauspielerin,1940
https://de.wikipedia.org/wiki/Wade_Belak,31,August,kanadischer Eishockeyspieler,1976
https://de.wikipedia.org/wiki/Herbert_Mataré,2,September,deutscher Physiker,1912
